CollegeName,State Name
Shri Hari Om Institute of Science & Technology (Id: C-32066,Madhya Pradesh
"Shri I Ianuman Vyam Prasarak Mandal's College of Engineering & Technology, Amravati. (Id: C-42949",Maharashtra
Shri Jagdish Chandra Ram Chandra Choudhary Institute of Technology (Id: C-32327,Madhya Pradesh
Shri Jayantilal G. Doshi Institute of Technology B.C.A. College (Id: C-7159,Gujarat
"SHRI JEET RAM SMARAK INSTITUTE OF ENGG ANDTECHNOLOGY, BAREILLY (Id: C-46728",Uttar Pradesh
SHRI KHUSHIRAM INSTITUTE OF MANAGEMENT & INFORMATION TECHNOLOGY KHAIR (Id: C-31422,Uttar Pradesh
"SHRI KRISHAN COLLEGE OF ENGINEERING, SINHWALI AHIR , BAGPAT (Id: C-46051",Uttar Pradesh
Shri Krishan Institute of Engineering & Technology (Id: C-10838,Haryana
"Shri Krishna Institute of Technology and Management,Bhat Kheri Jhansi road, Gwalior (Id: C-36281",Madhya Pradesh
SHRI KRISHNAA COLLEGE OF ENGINEERING AND TECHNOLOGY (Id: C-49748,Puducherry
"SHRI MADHAV COLLEGE OF EDU. & TECHNOLOGY KESHAV NAGAR, MODINAGAR ROAD, HAPUR (GHAZIABAD), Ph. 0122-2316463, 2311824 (Id: C-28548",Uttar Pradesh
Shri Madhav Institute of Technology & Management (Id: C-32420,Madhya Pradesh
"Shri Madhwa Vadiraja Institute of Technology & Management, BANTAKAL (Id: C-1433",Karnataka
"SHRI MAHATMA GANDHI COLLEGE OF INFORMATION AND TECHNOLOGY, RAJKOT (Id: C-45284",Gujarat
Shri Maya Institute of Technology (Id: C-32571,Madhya Pradesh
SHRI MEGHRAJ TECHNICAL INSTITUTE (SMRT INSTITUTE) CHURU (Id: C-31224,Rajasthan
"SHRI NATH JI INSTITUTE FOR TECHNICAL EDUCATION, VILL-GHAT, DELHI- ROORKEE BYPASS, MEERUT (Id: C-46223",Uttar Pradesh
"Shri Neminath Jain Brahmacharyashramas College of Engineering, Neminagar, Chandwad, Dist.Nashik 423101 (Id: C-41699",Maharashtra
"SHRI PILLAPPA COLLEGE OF ENGINEERING, HESARAGHATTA HOBLI (Id: C-47257",Karnataka
"SHRI R L T INSTITUTE OF PHARMACEUTICAL SCIENCE AND TECHNOLOGY COLLEGE, ETAWAH (Id: C-46738",Uttar Pradesh
"SHRI RAM COLL OF INFORMATION TECHNOLOGY, BANMORE (Id: C-48034",Madhya Pradesh
Shri Ram College of Engineering & Management (Id: C-28316,Haryana
"Shri Ram College of Engineering & Management, Infrant of Railway Station, A.B. Road, Banmore, Morena-476444 (Id: C-36181",Madhya Pradesh
"Shri Ram College of Technology, Village Thuakheda, Kolar Road, Bhopal - 462003 (Id: C-36196",Madhya Pradesh
"Shri Ram Institute of Information Technology, A.B. Road, NH 3 Banmore, Gwalior (Id: C-35928",Madhya Pradesh
"Shri Ram Institute of Science & Technology, ITI Madhotal , Jabalpur (Id: C-35958",Madhya Pradesh
Shri Ram Institute of Technology (Id: C-32375,Madhya Pradesh
"Shri Ram Institute of Technology (MCA), Near ITI, Madhotal, Jabalpur-482002 (Id: C-36307",Madhya Pradesh
"Shri Ram Institute of Technology Pharmacy, In front of ITI, Madhotal, Jabalpur-482002 (Id: C-36159",Madhya Pradesh
"Shri Ram Institute of Technology, ITI, Madhotal, Jabalpur-482002 (Id: C-35992",Madhya Pradesh
"Shri Ram Institute of Technology, Jabalpur (Id: C-33458",Madhya Pradesh
"SHRI RAM INSTITUTE OF TECHNOLOGY, JATOLI, MEERUT (Id: C-46222",Uttar Pradesh
"SHRI RAM INSTIUTE OF MGMT & TECHNOLOGY DUBAI, BULANDSHAHR (Id: C-28699",Uttar Pradesh
Shri Ram Krishna Institute of Technology & Management (Id: C-32044,Madhya Pradesh
SHRI RAM MURTI SMARAK COLLEGE OF ENGINEERING & TECHNOLOGY (Id: C-48360,Uttar Pradesh
SHRI RAM MURTI SMARAK WOMEN'S COLLEGE OF ENGINEERING & TECHNOLOGY (Id: C-48361,Uttar Pradesh
"SHRI RAMNATH SINGH INSTITUTE OF PHARMACEUTICAL SCIENCE AND TECHNOLOGY, SITHOLI (Id: C-48064",Madhya Pradesh
"SHRI RAMNATH SINGH INSTITUTE OF SCIENCE AND TECHNOLOGY, SITHOLI (Id: C-48065",Madhya Pradesh
"SHRI RAMSWAROOP MEMORIAL COLLEGE OF ENGINEERING AND MANAGEMENT, LUCKNOW (Id: C-46943",Uttar Pradesh
Shri Rawatpura Sarkar Institute of Technology - II Raipur (Id: C-15602,Chhatisgarh
"Shri Rawatpura Sarkar Institute of Technology Village Pacheda, Abhanpur (Id: C-16628",Chhatisgarh
"Shri Rawatpura Sarkar Institute of Technology, Peeli Kothi, Bhawani Vilas, Thandi Sadak, Datia-475661 (Id: C-36043",Madhya Pradesh
"SHRI ROSHAN LAL INSTITUTE OF SCIENCE AND TECHNOLOGY,AGRA (Id: C-15293",Uttar Pradesh
Shri Sai College of Engineering and Technology Bhadrawati (Id: C-18892,Maharashtra
"SHRI SAI COLLEGE OF TECHNOLOGY AND SCIENCE, BAIKUNTHPUR (Id: C-47492",Madhya Pradesh
SHRI SAI COMPUTER & INFORMATION TECHNOLOGY REWA (Id: C-31466,Madhya Pradesh
Shri Sai Computer Technology (Id: C-32401,Madhya Pradesh
"SHRI SAI INSTITUTE OF EDUCATION & TECHNOLOGY DADRA, BLOCK-JANI, MEERUT (Id: C-28570",Uttar Pradesh
"Shri Sai Institute of Engineering and Technology, Vadiyampet, Anantapur (Id: C-26975",Andhra Pradesh
Shri Sai Institute of Technology (Id: C-32116,Madhya Pradesh
"Shri Sant Gajanan Maharaj Engineering College, Shegaon. (Id: C-42835",Maharashtra
Shri Sapthagiri Institute of Technology (Id: C-16502,Tamil Nadu
"Shri Satya Sai Institute of Science & Technology, Pachama, Sehore (Id: C-35239",Madhya Pradesh
"Shri Satyasai Instt. of pharmacy Polytechnic, Bhopal, Gandhi Nagar, RGPV Campus, Bhopal (Id: C-36026",Madhya Pradesh
Shri Shankar Bhagwan Institute of Technology (Id: C-22541,Uttar Pradesh
"Shri Shankaracharya Institute of Engineering & Technology Village Khapri, (Id: C-16662",Chhatisgarh
Shri Shankaracharya Institute of Professional Management & Technology Mujgahan (Id: C-16652,Chhatisgarh
Shri Shankaracharya Technical Campus Bhilai (Id: C-16661,Chhatisgarh
SHRI SHARDA INSTITUTE OF COMPUTER APPLICATION & INFORMATION TECHNOLOGY MAIHAR (Id: C-31566,Madhya Pradesh
Shri Sharda Institute of Computer Information Technology (SSICAIT) (Id: C-32144,Madhya Pradesh
"Shri Shirdi Sai Institute of Science and Engineering(9A), Vadiyampet, Anantapur (Id: C-26960",Andhra Pradesh
"Shri Shivaji Shikshan Prasarak Mandals Shri Chhatrapati Shivaji College of Engineering, Shri Shivajinagar Rahuri Factory, Dist. Ahmednagar (Id: C-41686",Maharashtra
"SHRI SIDDHI VINAYAK INSTITUTE OF TECHNOLOGY, NAINITAL ROAD, BAREILLY (Id: C-47916",Uttar Pradesh
"Shri Someshwar Shikshan Prasarak Manda Someshwar Engineering College Address: Gat No.-53, Waghal Wadi, Post - Someshwar Nagar, Taluka: Baramati, District: Pune (Id: C-41260",Maharashtra
"Shri Swami Vivekanand College of Science Technology & Management, Washim. (Id: C-42922",Maharashtra
"Shri Tuljabhavani Temple Trust's Tuljabhavani College of Engineering, Tuljapur. (Id: C-34286",Maharashtra
SHRI VAISANAV INSTITUTE OF TECHNOLOGY & MANAGEMENT BIRLA NAGAR (Id: C-34885,Madhya Pradesh
"Shri Vaishnav Institute of Technology & Science, Baroli, Sanwar Road, Indore (Id: C-29799",Madhya Pradesh
"Shri Vaishnav Institute of Technology & Science, Gram Baroli (Indore Sanwer Road), Via Hatod, Indore (Id: C-36050",Madhya Pradesh
Shri Vile Parle Kelavani Mandals Dwarkadas J. Sanghvi College of Engineering Plot No U-15 J V P D Scheme Gulmohar Road Vile Parle (West) Mumbai 400 056 (Id: C-33777,Maharashtra
"Shri Vishnu Engineering College for Women, Vishnupur, Kovvada Village, Bhimavaram, PIN-534202(CC-B0) (Id: C-17962",Andhra Pradesh
"Shri Yogindra Sagar Institute of Technology & Science, Dharad Gram, Mhow Neemach Road, Ratlam (Id: C-36200",Madhya Pradesh
"Shridevi Institute of Engg, & Technology, TUMKUR (Id: C-1279",Karnataka
"SHRIJI INSTIUTE OF MANAGEMENT AND TECHNOLOGY, BAREILLY (Id: C-46729",Uttar Pradesh
"SHRINATHJI INSTITUTE FOR TECHNICAL EDUCATION, MEERUT (Id: C-46977",Uttar Pradesh
SHRINATHJI INSTITUTE OF BIOTECHNOLOGY AND MANAGEMENT (Id: C-39999,Rajasthan
"SHRINATHJI INSTITUTE OF TECHNOLOGY & ENGINEERING, UPALI ODEN, NATHDWARA, RAJSAMAND (Id: C-25276",Rajasthan
SHRIRAM INSTITUTE OF INFORMATION TECHNOLOGY AT.POST PANIV TAL. MALSHIRAS (Id: C-15715,Maharashtra
"SHRIRAM INSTITUTE OF TECHNOLOGY, MEERUT (Id: C-46978",Uttar Pradesh
"SHYAM INSTITUTE OF ENGINERING & TECHNOLOGY, DAUSA (Id: C-47686",Rajasthan
"Sidana Institute of Management and Technology, Vill Khiala Khurd (Id: C-10308",Punjab
"Siddaganga Institute of Technology, TUMKUR (Id: C-1297",Karnataka
"Siddaganga Institute of Technology, Tumkur (QIP Centre) (Id: C-1420",Karnataka
"Siddharth Institute of Engineering & Technology, Puttur (Id: C-26859",Andhra Pradesh
SIDDHARTH INSTITUTE OF INFORMATION TECHNOLOGY DHANPURI (Id: C-31354,Madhya Pradesh
Siddhartha Institute of Engineering & Technology (Id: C-19939,Telangana
"Siddhartha Institute of Science & Technology, Puttur (Id: C-26976",Andhra Pradesh
Siddhartha Institute of Technology & Science (formerly Siddharatha Technical Institute) (Id: C-25977,Telangana
Siddhartha Institute of Technology & Science (Id: C-19915,Telangana
Siddhi Vinayak Engineering & Management College (Id: C-25229,Rajasthan
"Siddhi Vinayak Institute of Technology & Science (College of Pharmacy) Near Balram Talkies, Nehru Nagar (Id: C-16647",Chhatisgarh
"Siddhivinayak Technical Campus, School of Engineering & Maharashtra Buldana Research Technology,Shegaon, Khamgaon Road, Shirasgaon Nile, Shegaon (Id: C-42830",Maharashtra
"SIET INSTITUTE OF MANAGEMENT AND TECHNOLOGY, GREATER NOIDA (Id: C-46788",Uttar Pradesh
Sikkim Manipal Institute of Technology (SMIT) (Id: C-8627,Sikkim
"Silicon Institute of Technology (SIT), Bhubaneswar (Id: C-30153",Odisha
"Silicon Institute of Technology (SIT), Sambalpur (Id: C-30072",Odisha
Siliguri Institute of Technology (HMCT) 335 (Id: C-6297,West Bengal
Siliguri Institute of Technology 119 (Id: C-6216,West Bengal
Siliguri Institute of Technology 334 (Id: C-6191,West Bengal
SILIGURI INSTITUTE OF TECHNOLOGY 336 (Id: C-6225,West Bengal
Simran Institute of Business & Computer Technology (Id: C-32426,Madhya Pradesh
Sindhudurg Shikshan Prasarak Mandal College of Engineering I T I Building Sindhu Nagari At & Post Oros Taluka Kudal Dist Sindhudurg 416 812 (Id: C-33526,Maharashtra
Sindhura College of engineering & Technology (Id: C-19553,Telangana
"Sine International Institute of Technology,Jaipur (Id: C-25191",Rajasthan
Singh Institute of Computer & Technology (Id: C-32111,Madhya Pradesh
SINGRAULI INSTITUTE OF COMPUTER TECHNOLOGY SINGRAULI (Id: C-31546,Madhya Pradesh
"Sinhgad Institute of Technology and Science, Narhe, Pune 411041 (Id: C-41696",Maharashtra
"Sinhgad Technical Edu. Soci. Punes Sinhgad College of (P.B.B.Sc) Nursing, Pune (Id: C-13879",Maharashtra
"Sinhgad Technical Edu. Societys Smt. Kashibai Navale Med Colle. & General Hosp., Narhe, Ambegaon, Pune (Id: C-13781",Maharashtra
Sinhgad Technical Education Society's (Id: C-44334,Maharashtra
"Sinhgad Technical Education Societys College of Architecture, Vadgaon bk, Sinhgad road, Pune41 (Id: C-42000",Maharashtra
"Sinhgad Technical Education Societys College of Pharmacy, Vadgaon bk, Sinhgad Road, Pune 41 (Id: C-41900",Maharashtra
"Sinhgad Technical Education Societys Commerce College, Kondhawa bk., Dist.Pune (Id: C-42095",Maharashtra
"SINHGAD TECHNICAL EDUCATION SOCIETYS NBN SINHGAD TECHNICAL INSTITUTES CAMPUS, PUNE (Id: C-45895",Maharashtra
"Sinhgad Technical Education Societys Nivrutti Babaji Navale College of Commerce, Kusagaon bk., Lonavala,Tal. Maval,Dist.Pune (Id: C-42154",Maharashtra
"SINHGAD TECHNICAL EDUCATION SOCIETYS RASIKLAL M DHARIWAL SINHGAD TECHNICAL INSTITUTES CAMPUS, PUNE (Id: C-45896",Maharashtra
"Sinhgad Technical Education Society's S.K.N. Sinhgad School of Business Management, S.No. 10/1, Ambegaon Bk., Tal. Haveli, Dist. Pune 411041. (Id: C-44590",Maharashtra
"Sinhgad Technical Education Societys Sinhgad Academy of Engineering,Kondhawa bk., Dist.Pune 48 (Id: C-42102",Maharashtra
"Sinhgad Technical Education Societys Sinhgad Arts & Commerce College ,Narhe,Tal.Haveli, Dist. Pune (Id: C-41499",Maharashtra
"Sinhgad Technical Education Societys Sinhgad College of Education, Vadgaon bk., Sinhgad Road,Pune 41 (Id: C-42186",Maharashtra
"Sinhgad Technical Education Societys Sinhgad College of Education,Narhe Ambegaon,Pune 41 (Id: C-41795",Maharashtra
"Sinhgad Technical Education Societys Sinhgad College of Engineering, Wadgaon Bk., Pune (Id: C-41391",Maharashtra
"Sinhgad Technical Education Societys Sinhgad College of Science, Vadgaon bk., Sinhgad road, Pune 41 (Id: C-41427",Maharashtra
"Sinhgad Technical Education Societys Sinhgad Institute of Architecture & Design Studies, Kusagaon bk., Lonavala,Tal. Maval,Dist.Pune (Id: C-42229",Maharashtra
"Sinhgad Technical Education Societys Sinhgad Institute of Hotel Management and Catering Technology, Kusgaon Bk., Lonavala, Tal. Maval, Dist.Pune 410401 (Id: C-41973",Maharashtra
"Sinhgad Technical Education Societys Sinhgad Institute of Management and Computer Application, Narhe Ambegaon, Dist. Pune 411041 (Id: C-42028",Maharashtra
"Sinhgad Technical Education Societys Sinhgad Institute of Management, Business Administration and Research, Kondhawa Bk., Pune 411048 (Id: C-42088",Maharashtra
"Sinhgad Technical Education Societys Sinhgad Institute of Management, Vadgaon Bk., Off. Sinhgad Road, Pune 411041 (Id: C-41424",Maharashtra
"Sinhgad Technical Education Societys Sinhgad Institute of Management,Business Administration and Computer Application, Kusgaon Bk., Lonavala, Tal. Maval, Dist.Pune 410401 (Id: C-41698",Maharashtra
"Sinhgad Technical Education Societys Sinhgad Institute of Pharmaceutical Science, Kusagaon bk., Lonavala,Tal. Maval,Dist.Pune (Id: C-41581",Maharashtra
"Sinhgad Technical Education Societys Sinhgad Institute of Pharmacy, Pune Mumbai Bypass Highway, Narhe Ambegaon,Dist.Pune 41 (Id: C-41394",Maharashtra
"Sinhgad Technical Education Societys Sinhgad Institute of Technology & Science , Narhe Ambegaon,Pune 41 (Id: C-41214",Maharashtra
"Sinhgad Technical Education Societys Sinhgad Institute of Technology, Kusagaon bk., Lonavala,Tal. Maval,Dist.Pune (Id: C-41599",Maharashtra
"Sinhgad Technical Education Societys Sinhgad Law College, Kondhawa Bk. , Pune 48 (Id: C-41948",Maharashtra
"Sinhgad Technical Education Society's Sinhgad School of Business Studies, Narhe, Pune (Id: C-44593",Maharashtra
"SINHGAD TECHNICAL EDUCATION SOCIETYS SKN SINHGAD INSTITUTE OF TECHNOLOGY AND SCIENCE, PUNE (Id: C-45897",Maharashtra
"Sinhgad Technical Education Societys Smt. Kashibai Navale College of Engineering, Vadgaon bk., Sinhgad road, Pune 41 (Id: C-41958",Maharashtra
"Sinhgad Technical Education Societys Smt. Kashibai Navale College of Pharmacy, Kondhawa bk.,Dist.Pune 48 (Id: C-41232",Maharashtra
"Sinhgad Technical Education Societys Smt.Kashibai Navale College of Commerce, Erandwana,Pune 4 (Id: C-41729",Maharashtra
"Sinhgad Technical Education Societys Smt.Kashibai Navale College of Education, Kusagaon bk., Lonavala,Tal. Maval,Dist.Pune (Id: C-41845",Maharashtra
"Sir C.V. Raman Institute of Technology & Sciences, Tadipatri, (Id: C-26920",Andhra Pradesh
Sir Isaac Newton College of Engineering and Technology (New) (Id: C-25002,Tamil Nadu
"Sir M Visvesvaraya Institute of Technology, BANGALORE (Id: C-1327",Karnataka
Sir Syed Institute for Technical Studies (Id: C-43824,Kerala
"Sir Vishveshwaraiah Institute of Science & Technology ,Angallu, Madanapalle. (Id: C-26858",Andhra Pradesh
"SIRDA Institute of Engineering & Technology for Women, Naulakda Troat, Sunder Nagar, Distt Mandi (Id: C-11328",Himachal Pradesh
Sirifort College of Computer Technology & Management (Id: C-32883,Delhi
Siriki Institute of Technology (Id: C-24279,Andhra Pradesh
"Sirsa College of Science & Technology, Sirsa, Baheri (Id: C-13396",Uttar Pradesh
"Sita Devi Memorial institute of Education and Technology, Idgah Road, Jwalapur, Haridwar (Id: C-24697",Uttrakhand
Sityog Institute of Technology (Id: C-49122,Bihar
Sivaji College of Engineering and Technology (Id: C-27049,Tamil Nadu
"Siwan Engineering & Technical Institute, Siwan (Id: C-6469",Bihar
SKN SINHAGAD COLLEG OF ENGINEERING KORTI TAL PANDHARPUR DIST-SOLAPUR (Id: C-15745,Maharashtra
"SKR College of Engineering & Technology, Manubolu (Id: C-27012",Andhra Pradesh
SKU College of Engineering & Technology (Id: C-31019,Andhra Pradesh
Sky Line College of Technology (Id: C-13223,Rajasthan
"SKY LINE INSTITUTE OF MANAGEMENT AND TECHNOLOGY, GREATER NOIDA,GREATER NOIDA (Id: C-46270",Uttar Pradesh
"SKYLINE INSTITUTE OF ENGINEERING AND TECHNOLOGY, GREATER NOIDA (Id: C-46236",Uttar Pradesh
"SLBS Engineering College,Jodhpur (Id: C-25256",Rajasthan
SLC's Institute of Engineering & Technology (Id: C-19590,Telangana
SMR East Coast College of Engineering and Technology (New) (Id: C-24982,Tamil Nadu
"Smrat Ashoka College of Information Technology, Kawardha, Kabirdham (Id: C-21636",Chhatisgarh
"SMT K G MITTAL INSTITUTE OF MANAGEMENT, INFORMATION TECHNOLOGY AND RESEARCH (Id: C-49703",Maharashtra
Smt Radhikatai Pandav College of Engineering (Id: C-18495,Maharashtra
Smt Rajsri Mulak College of Engineering for Women (Id: C-18225,Maharashtra
Smt Rukmini Devi Shankarlal Agarwal College of Technology (Id: C-18489,Maharashtra
"Smt. Daxaben Josh College of Science Management & Technology, Lambhvel (Id: C-1150",Gujarat
Smt. Indira Gandhi Engineering College CIDCO Sector 16 Koparkhairane Navi Mumbai 400 701 (Id: C-33687,Maharashtra
"Smt. Kamala & Vekappa M Agadi College of Engg. & Technology, Lakshmeshwara (Id: C-1324",Karnataka
"Smt. LP Patel Institute of Medical Laboratory Technology, Karamsad (Id: C-1194",Gujarat
"SMT. SATYAWATI DEVI INSTITUTE OF EDUCATION AND TECHNOLOGY, CHANGA NARHARPUR, AMBEDKAR NAGAR (Id: C-42295",Uttar Pradesh
Smt. Shanti Devi College of management & Technology (Id: C-28056,Haryana
"Snehacharya Institute of Hotel Management and Technology, Karuvatta, Alappuzha (Id: C-43648",Kerala
SNS College of Engineering (Id: C-37036,Tamil Nadu
SNS College of Technology (Id: C-36947,Tamil Nadu
SNT Global Academy of Management Studies and Technology (Id: C-36964,Tamil Nadu
"Social Institute of Management and Technology, Jalandhar (Id: C-10439",Punjab
Society for the Higher Education of Women in India Sophia Shree B.K. Somani Memorial Polytechnic Bhulabhai Desai Road Mumbai 400 026 (Id: C-34114,Maharashtra
Softech Society of Information Technology (SSIT) (Id: C-32164,Madhya Pradesh
Softech Society of Information Technology (SSIT) (Id: C-32396,Madhya Pradesh
"Softvision Institute of Technology & Science, Vijay Nagar, Indore (Id: C-29700",Madhya Pradesh
Someone Institute of Technology & Management (Id: C-32106,Madhya Pradesh
Sona College of Technology (Id: C-37028,Tamil Nadu
"Soni College of Management and Technology, Chhindwara (Id: C-19216",Madhya Pradesh
Sonipat Institute of Engineering & Management (Id: C-26529,Haryana
"Sophitorium Engineering College (SEC), Khurda (Id: C-30111",Odisha
"Sophitorium Institute of Technology & Life Skills, Jatni, Khurda (Id: C-39845",Odisha
"Sou. KSK alias Kaku College of Food Technology, Navgan College Campus (Id: C-44506",Maharashtra
SOU. VASUDHATAI DESHMUKH COLLEGE OF FOOD TECHNOLOGY AMRAVATI (Id: C-44545,Maharashtra
South Indian Education Scocietys College of Engineering Sector V Nerul Navi Mumbai 400 706 (Id: C-33861,Maharashtra
South Point Women Institute of Engineering & Technology (Id: C-19301,Haryana
"Sparta Institute of Technology & Management, Near Bhanpur, Vidisha roadBhopal"" (Id: C-36151",Madhya Pradesh
Sphoorthy Engineering College (Id: C-19528,Telangana
"Spintronic Technology and Advanced Research (STAR), Taraboi, Bhubaneswar (Id: C-30140",Odisha
SR College of Computer Technology (Id: C-24373,Andhra Pradesh
"SR GROUP OF INSTITUTIONS COLLEGE OF ENGINEERING MANAGEMENT AND TECHNOLOGY, JHANSI (Id: C-46807",Uttar Pradesh
"SR GROUP OF INSTITUTIONS COLLEGE OF SCIENCE AND ENGINEERING, JHANSI (Id: C-46804",Uttar Pradesh
"SRAJAN INSTITUTE OF MANAGEMENT AND TECHNOLOGY, BAREILLY (Id: C-46730",Uttar Pradesh
"Srajan Institute of Technology Management & Science, Jaora Road, Ratlam (Id: C-36038",Madhya Pradesh
"Sree Buddha College of Engineering for Women, Ayathil, Elavumthitta P. 0., Pathanamthitta, 689 625 (Id: C-11604",Kerala
